TimeSlice,EventSeq
5394444,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E1', 'E2']"
5394445,"['E1', 'E1', 'E1']"
5394448,"['E1', 'E2']"
5394449,"['E1', 'E1', 'E1']"
5394451,"['E1', 'E2']"
5394452,"['E1', 'E1', 'E1', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5394454,"['E1', 'E1', 'E1']"
5394455,"['E1', 'E2']"
5394458,"['E1', 'E2', 'E1', 'E1', 'E1']"
5394459,"['E1', 'E1', 'E1', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5394461,"['E1', 'E1', 'E1']"
5394462,"['E1', 'E2']"
5394463,"['E1', 'E1', 'E1']"
5394465,"['E1', 'E2']"
5394467,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E1']"
5394468,"['E1', 'E1', 'E1']"
5394469,"['E1', 'E2']"
5394470,"['E1', 'E1', 'E1']"
5394472,"['E1', 'E1', 'E1', 'E1', 'E2']"
5394474,"['E1', 'E1', 'E1', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5394476,"['E1', 'E2']"
5394477,"['E1', 'E1', 'E1']"
5394479,"['E1', 'E1', 'E1']"
5394480,"['E1', 'E2']"
5394481,"['E1', 'E1', 'E1']"
5394482,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5394483,"['E1', 'E2']"
5394487,"['E1', 'E2']"
5394488,"['E1', 'E1', 'E1']"
5394489,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5394490,"['E1', 'E1', 'E1', 'E1', 'E2']"
5394494,"['E1', 'E2']"
5394497,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E1', 'E1', 'E1', 'E1', 'E2']"
5394499,"['E1', 'E1', 'E1']"
5394501,"['E1', 'E2']"
5394504,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E1', 'E2']"
5394506,"['E1', 'E1', 'E1']"
5394508,"['E1', 'E2', 'E1', 'E1', 'E1']"
5394512,"['E1', 'E2', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5394515,"['E1', 'E1', 'E1', 'E1', 'E2']"
5394517,"['E1', 'E1', 'E1']"
5394519,"['E1', 'E2', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5394522,"['E1', 'E2']"
5394524,"['E1', 'E1', 'E1']"
5394526,"['E1', 'E2', 'E1', 'E1', 'E1']"
5394527,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5394529,"['E1', 'E2']"
5394533,"['E1', 'E2', 'E1', 'E1', 'E1']"
5394534,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5394535,"['E1', 'E1', 'E1']"
5394536,"['E1', 'E2']"
5394540,"['E1', 'E2']"
5394542,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E1', 'E1', 'E1']"
5394543,"['E1', 'E2']"
5394544,"['E1', 'E1', 'E1']"
5394547,"['E1', 'E2']"
5394549,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5394550,"['E1', 'E2']"
5394551,"['E1', 'E1', 'E1']"
5394553,"['E1', 'E1', 'E1']"
5394554,"['E1', 'E2']"
5394557,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5394558,"['E1', 'E2']"
5394560,"['E1', 'E1', 'E1']"
5394561,"['E1', 'E2']"
5394562,"['E1', 'E1', 'E1']"
5394564,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5394565,"['E1', 'E2']"
5394568,"['E1', 'E2']"
5394569,"['E1', 'E1', 'E1']"
5394571,"['E1', 'E1', 'E1']"
5394572,"['E1', 'E2', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5394575,"['E1', 'E2']"
5394578,"['E1', 'E1', 'E1']"
5394579,"['E1', 'E2', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5394580,"['E1', 'E1', 'E1']"
5394582,"['E1', 'E2']"
5394586,"['E1', 'E2']"
5394587,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E1', 'E1', 'E1']"
5394589,"['E1', 'E1', 'E1', 'E1', 'E2']"
5394593,"['E1', 'E2']"
5394594,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5394596,"['E1', 'E1', 'E1']"
5394597,"['E1', 'E1', 'E2']"
5394598,"['E1', 'E1', 'E1']"
5394600,"['E1', 'E2']"
5394602,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5394604,"['E1', 'E2']"
5394605,"['E1', 'E1', 'E1']"
5394607,"['E1', 'E2', 'E1', 'E1', 'E1']"
5394609,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5394611,"['E1', 'E2']"
5394614,"['E1', 'E1', 'E1', 'E1', 'E2']"
5394616,"['E1', 'E1', 'E1']"
5394617,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5394618,"['E1', 'E2']"
5394621,"['E1', 'E2']"
5394623,"['E1', 'E1', 'E1']"
5394624,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5394625,"['E1', 'E2', 'E1', 'E1', 'E1']"
5394628,"['E1', 'E2']"
5394632,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E1', 'E2', 'E1', 'E1', 'E1']"
5394634,"['E1', 'E1', 'E1']"
5394636,"['E1', 'E2']"
5394639,"['E1', 'E2', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5394641,"['E1', 'E1', 'E1']"
5394643,"['E1', 'E2', 'E1', 'E1', 'E1']"
5394646,"['E1', 'E2']"
5394647,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5394650,"['E1', 'E2', 'E1', 'E1', 'E1']"
5394652,"['E1', 'E1', 'E1']"
5394653,"['E1', 'E2']"
5394654,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5394655,"['E1', 'E1', 'E1']"
5394657,"['E1', 'E2']"
5394659,"['E1', 'E1', 'E1']"
5394660,"['E4', 'E1', 'E2']"
5394661,"['E1', 'E1', 'E1']"
5394662,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5394664,"['E1', 'E1', 'E1', 'E1', 'E2']"
5394667,"['E1', 'E2']"
5394668,"['E1', 'E1', 'E1']"
5394669,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5394671,"['E1', 'E1', 'E1', 'E1', 'E2']"
5394673,"['E1', 'E1', 'E1']"
5394675,"['E1', 'E2']"
5394677,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E1', 'E1', 'E1']"
5394678,"['E1', 'E2']"
5394680,"['E1', 'E1', 'E1']"
5394682,"['E1', 'E2', 'E1', 'E1', 'E1']"
5394684,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5394685,"['E1', 'E2']"
5394686,"['E1', 'E1', 'E1']"
5394689,"['E1', 'E1', 'E1', 'E1', 'E2']"
5394691,"['E1', 'E1', 'E1']"
5394692,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E1', 'E2']"
5394695,"['E1', 'E1', 'E1']"
5394696,"['E1', 'E1', 'E1', 'E1', 'E2']"
5394698,"['E1', 'E1', 'E1']"
5394699,"['E1', 'E2', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5394700,"['E1', 'E1', 'E1']"
5394703,"['E1', 'E2']"
5394704,"['E1', 'E1', 'E1']"
5394705,"['E1', 'E1', 'E1']"
5394706,"['E1', 'E2']"
5394707,"['E1', 'E1', 'E1', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5394709,"['E1', 'E1', 'E1']"
5394710,"['E1', 'E2']"
5394713,"['E1', 'E1', 'E1', 'E1', 'E2']"
5394714,"['E1', 'E1', 'E1', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5394716,"['E1', 'E1', 'E1']"
5394717,"['E1', 'E2']"
5394718,"['E1', 'E1', 'E1']"
5394721,"['E1', 'E2']"
5394722,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E1', 'E1']"
5394723,"['E1', 'E1', 'E1']"
5394724,"['E1', 'E2']"
5394725,"['E1', 'E1', 'E1']"
5394727,"['E1', 'E1', 'E1']"
5394728,"['E1', 'E2']"
5394729,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5394731,"['E1', 'E2']"
5394732,"['E1', 'E1', 'E1']"
5394734,"['E1', 'E1', 'E1']"
5394735,"['E1', 'E2']"
5394736,"['E1', 'E1', 'E1']"
5394737,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5394738,"['E1', 'E2']"
5394741,"['E1', 'E1', 'E1']"
5394742,"['E1', 'E2']"
5394743,"['E1', 'E1', 'E1']"
5394744,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5394745,"['E1', 'E1', 'E1', 'E1', 'E2']"
5394749,"['E1', 'E2']"
5394752,"['E1', 'E1', 'E1', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5394753,"['E1', 'E2']"
5394754,"['E1', 'E1', 'E1']"
5394756,"['E1', 'E2']"
5394759,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5394760,"['E1', 'E2']"
5394761,"['E1', 'E1', 'E1']"
5394763,"['E1', 'E2', 'E1', 'E1', 'E1']"
5394767,"['E1', 'E2', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5394770,"['E1', 'E1', 'E1', 'E1', 'E2']"
5394772,"['E1', 'E1', 'E1']"
5394774,"['E1', 'E2', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5394777,"['E1', 'E2']"
5394779,"['E1', 'E1', 'E1']"
5394781,"['E1', 'E2', 'E1', 'E1', 'E1']"
5394782,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5394784,"['E1', 'E2']"
5394788,"['E1', 'E2', 'E1', 'E1', 'E1']"
5394790,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E1', 'E1', 'E1']"
5394791,"['E1', 'E2']"
5394795,"['E1', 'E2']"
5394797,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E1', 'E1', 'E1']"
5394799,"['E1', 'E2', 'E1', 'E1', 'E1']"
5394802,"['E1', 'E2']"
5394805,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5394806,"['E1', 'E2', 'E1', 'E1', 'E1']"
5394808,"['E1', 'E1', 'E1']"
5394809,"['E1', 'E2']"
5394812,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5394813,"['E1', 'E2']"
5394815,"['E1', 'E1', 'E1']"
5394816,"['E1', 'E2']"
5394817,"['E1', 'E1', 'E1']"
5394820,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E1', 'E2']"
5394823,"['E1', 'E2']"
5394824,"['E1', 'E1', 'E1']"
5394826,"['E1', 'E1', 'E1']"
5394827,"['E1', 'E2', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5394830,['E1']
5394831,['E2']
5394833,"['E1', 'E1', 'E1']"
5394834,"['E1', 'E2']"
5394835,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5394836,"['E1', 'E1', 'E1']"
5394838,"['E1', 'E2', 'E1', 'E1', 'E1']"
5394841,"['E1', 'E2']"
5394842,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E1', 'E1', 'E1']"
5394843,"['E1', 'E1', 'E1']"
5394845,"['E1', 'E1', 'E1', 'E1', 'E2']"
5394847,"['E1', 'E1', 'E1']"
5394848,"['E1', 'E2']"
5394850,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5394851,"['E1', 'E1', 'E1']"
5394852,"['E1', 'E1', 'E1', 'E1', 'E2']"
5394854,"['E1', 'E1', 'E1']"
5394855,"['E1', 'E2']"
5394856,"['E1', 'E1', 'E1']"
5394857,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5394859,"['E1', 'E2']"
5394860,['E1']
5394861,"['E1', 'E1', 'E1']"
5394862,"['E1', 'E2']"
5394863,"['E1', 'E1', 'E1']"
5394865,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E1', 'E1', 'E1']"
5394866,"['E1', 'E2']"
5394869,"['E1', 'E2']"
5394870,"['E1', 'E1', 'E1']"
5394872,"['E1', 'E1', 'E1', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5394873,"['E1', 'E2']"
5394874,"['E1', 'E1', 'E1']"
5394877,"['E1', 'E2']"
5394880,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E1', 'E2']"
5394881,"['E1', 'E1', 'E1']"
5394883,"['E1', 'E1', 'E1']"
5394884,"['E1', 'E2']"
5394887,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E1', 'E2']"
5394890,"['E1', 'E1', 'E1']"
5394891,"['E1', 'E2']"
5394892,"['E1', 'E1', 'E1']"
5394894,"['E1', 'E2']"
5394895,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5394898,"['E1', 'E2']"
5394899,"['E1', 'E1', 'E1']"
5394901,"['E1', 'E1', 'E1', 'E1', 'E2']"
5394902,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5394905,"['E1', 'E2']"
5394908,"['E1', 'E1', 'E1', 'E1', 'E2']"
5394910,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E1', 'E1', 'E1']"
5394912,"['E1', 'E2']"
5394916,"['E1', 'E2']"
5394917,"['E1', 'E1', 'E1', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5394919,"['E1', 'E2', 'E1', 'E1', 'E1']"
5394923,"['E1', 'E2']"
5394925,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5394926,"['E1', 'E1', 'E1', 'E1', 'E2']"
5394928,"['E1', 'E1', 'E1']"
5394930,"['E1', 'E2']"
5394932,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5394933,"['E1', 'E2']"
5394935,"['E1', 'E1', 'E1']"
5394937,"['E1', 'E2', 'E1', 'E1', 'E1']"
5394940,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E1', 'E2']"
5394944,"['E1', 'E2', 'E1', 'E1', 'E1']"
5394946,"['E1', 'E1', 'E1']"
5394947,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E1', 'E2']"
5394948,['E4']
5394951,"['E1', 'E2']"
5394953,"['E1', 'E1', 'E1']"
5394955,"['E1', 'E2', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E1', 'E1', 'E1']"
5394958,"['E1', 'E2']"
5394962,"['E1', 'E2', 'E1', 'E1', 'E1', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5394964,"['E1', 'E1', 'E1']"
5394965,"['E1', 'E2']"
5394969,"['E1', 'E2']"
5394970,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5394971,"['E1', 'E1', 'E1']"
5394972,"['E1', 'E2']"
5394973,"['E1', 'E1', 'E1']"
5394976,"['E1', 'E2']"
5394977,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5394979,"['E1', 'E2']"
5394980,"['E1', 'E1', 'E1']"
5394982,"['E1', 'E1', 'E1']"
5394983,"['E1', 'E2']"
5394985,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5394986,"['E1', 'E2']"
5394989,"['E1', 'E1', 'E1']"
5394990,"['E1', 'E2']"
5394991,"['E1', 'E1', 'E1']"
5394992,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5394994,"['E1', 'E2']"
5394997,"['E1', 'E2']"
5394998,"['E1', 'E1', 'E1']"
5395000,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E1', 'E1', 'E1']"
5395001,"['E1', 'E2']"
5395004,"['E1', 'E2']"
5395007,"['E1', 'E1', 'E1', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5395008,"['E1', 'E2']"
5395009,"['E1', 'E1', 'E1']"
5395011,"['E1', 'E1', 'E1', 'E1', 'E2']"
5395015,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E1', 'E3', 'E3', 'E2']"
5395016,"['E1', 'E1', 'E1']"
5395018,"['E1', 'E2', 'E1', 'E1', 'E1']"
5395022,"['E1', 'E2', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5395025,"['E1', 'E1', 'E1', 'E1', 'E2']"
5395027,"['E1', 'E1', 'E1']"
5395029,"['E1', 'E2']"
5395030,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5395032,"['E1', 'E2']"
5395034,"['E1', 'E1', 'E1']"
5395036,"['E1', 'E2']"
5395037,"['E1', 'E1', 'E1', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5395040,"['E1', 'E2']"
5395043,"['E1', 'E2', 'E1', 'E1', 'E1']"
5395045,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5395046,"['E1', 'E1', 'E1']"
5395047,"['E1', 'E2']"
5395050,"['E1', 'E2']"
5395052,"['E1', 'E1', 'E1', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5395054,"['E1', 'E2']"
5395055,"['E1', 'E1', 'E1']"
5395057,"['E1', 'E2']"
5395060,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5395061,"['E1', 'E2', 'E1', 'E1', 'E1']"
5395062,"['E1', 'E1', 'E1']"
5395064,"['E1', 'E1', 'E1', 'E1', 'E2']"
5395067,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5395068,"['E1', 'E2']"
5395070,"['E1', 'E1', 'E1']"
5395071,"['E1', 'E1', 'E1', 'E1', 'E2']"
5395073,"['E1', 'E1', 'E1']"
5395075,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E1', 'E1', 'E1', 'E1', 'E2']"
5395079,"['E1', 'E2', 'E1', 'E1']"
5395080,"['E1', 'E1', 'E1']"
5395082,"['E1', 'E1', 'E1', 'E1', 'E2', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5395084,"['E1', 'E1', 'E1']"
5395086,"['E1', 'E2']"
5395089,"['E1', 'E1', 'E1', 'E1', 'E2']"
5395090,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5395091,"['E1', 'E1', 'E1']"
5395093,"['E1', 'E2', 'E1', 'E1', 'E1']"
5395096,"['E1', 'E2']"
5395097,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5395098,"['E1', 'E1', 'E1']"
5395100,"['E1', 'E1', 'E1', 'E1', 'E2']"
5395102,"['E1', 'E1', 'E1']"
5395103,"['E1', 'E2']"
5395105,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5395107,"['E1', 'E2']"
5395109,"['E1', 'E1', 'E1']"
5395110,"['E1', 'E2']"
5395111,"['E1', 'E1', 'E1']"
5395112,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5395114,"['E1', 'E2']"
5395118,"['E1', 'E2', 'E1', 'E1', 'E1']"
5395120,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E1', 'E1', 'E1']"
5395121,"['E1', 'E2']"
5395125,"['E1', 'E2']"
5395127,"['E1', 'E1', 'E1', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5395128,"['E1', 'E2']"
5395129,"['E1', 'E1', 'E1']"
5395132,"['E1', 'E2']"
5395135,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E1', 'E2']"
5395136,"['E1', 'E1', 'E1']"
5395138,"['E1', 'E1', 'E1']"
5395139,"['E1', 'E2']"
5395142,"['E1', 'E2', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5395145,"['E1', 'E1', 'E1']"
5395146,"['E1', 'E2']"
5395147,"['E1', 'E1', 'E1']"
5395149,"['E1', 'E2']"
5395150,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5395153,"['E1', 'E2']"
5395154,"['E1', 'E1', 'E1']"
5395156,"['E1', 'E1', 'E1']"
5395157,"['E1', 'E2', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5395160,"['E1', 'E2']"
5395163,"['E1', 'E1', 'E1']"
5395164,"['E1', 'E2']"
5395165,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E1', 'E1', 'E1']"
5395167,"['E1', 'E2']"
5395171,"['E1', 'E2']"
5395172,"['E1', 'E1', 'E1', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5395174,"['E1', 'E2', 'E1', 'E1', 'E1']"
5395178,"['E1', 'E2']"
5395180,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5395181,"['E1', 'E1', 'E1', 'E1', 'E2']"
5395183,"['E1', 'E1', 'E1']"
5395185,"['E1', 'E2']"
5395187,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5395188,"['E3', 'E3', 'E3', 'E3', 'E1', 'E2']"
5395190,"['E1', 'E1', 'E1']"
5395192,"['E1', 'E2', 'E1', 'E1', 'E1']"
5395195,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5395196,"['E1', 'E2']"
5395199,"['E1', 'E2', 'E1', 'E1', 'E1']"
5395201,"['E1', 'E1', 'E1']"
5395203,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E1', 'E2']"
5395206,"['E1', 'E2']"
5395208,"['E1', 'E1', 'E1']"
5395210,"['E1', 'E2', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E1', 'E1', 'E1']"
5395213,"['E1', 'E2']"
5395217,"['E1', 'E2', 'E1', 'E1', 'E1']"
5395218,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5395220,"['E1', 'E1', 'E1', 'E1', 'E2']"
5395224,"['E1', 'E2']"
5395225,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5395226,"['E1', 'E1', 'E1']"
5395227,"['E1', 'E2']"
5395229,"['E1', 'E1', 'E1']"
5395231,"['E1', 'E2']"
5395233,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5395235,"['E1', 'E2', 'E1', 'E1', 'E1']"
5395236,"['E1', 'E1', 'E1', 'E4']"
5395238,"['E1', 'E1', 'E1', 'E1', 'E2']"
5395240,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5395242,"['E1', 'E2']"
5395244,"['E1', 'E1']"
5395245,"['E1', 'E1', 'E1', 'E1', 'E2']"
5395247,"['E1', 'E1', 'E1']"
5395248,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5395249,"['E1', 'E2']"
5395252,"['E1', 'E2']"
5395254,"['E1', 'E1', 'E1']"
5395255,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5395256,"['E1', 'E1', 'E1', 'E1', 'E2']"
5395258,"['E1', 'E1', 'E1']"
5395259,"['E1', 'E2']"
5395263,"['E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E1', 'E2']"
5395265,"['E1', 'E1', 'E1']"
5395266,"['E1', 'E2']"
5395267,"['E1', 'E1', 'E1']"
5395270,"['E1', 'E2', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3']"
5395273,"['E1', 'E2']"
5395274,"['E1', 'E1', 'E1']"
5395276,"['E1', 'E1', 'E1']"
5395277,"['E1', 'E2']"
